结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,用户实付,收入合计,平台服务费,佣金,渠道分成,招商服务费,直播间站外推广,其他分成,其他分成说明,支出合计,备注
 , , ,收入+支出, , , , , , , , ,商品总价+运费, , , ,退给用户的货款+运费+退补贴, , , , , ,用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴,'-(用户实付+平台补贴+达人补贴)*费率,'-(用户实付-运费+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴)*费率, , , ,除“佣金、渠道分成、招商服务费、直播间站外推广”等账单中已分列展示之外的分成项目, ,平台服务费+达人佣金+渠道分成+招商服务费+直播站外推广+其他分成, 
2022-09-21 11:54:32,'4977730958490318391,'4977730958490318391,132.05,聚合账户,已结算,否,2022-09-13 18:10:14,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.1,0,138.9,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-21 13:51:46,'4975148579335288739,'4975148579335288739,132.05,聚合账户,已结算,否,2022-09-06 19:07:52,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-21 15:19:35,'4973293896491812027,'4973293896491812027,-132.05,聚合账户,结算后退款-原路退回,否,2022-09-01 19:14:20,'3568637652754402212,1,鲁班广告,普通订单,0,0,0,0,0,0,0,0,-0.04,-138.96,-139,6.95,0,0,0,0,0,,6.95,
2022-09-21 16:20:49,'4975888185598623682,'4975888185598623682,132.05,聚合账户,已结算,否,2022-09-08 19:00:13,'3566418879083380207,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-21 18:38:56,'4977363141783729818,'4977363141783729818,132.05,聚合账户,已结算,否,2022-09-12 18:23:34,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.07,138.93,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-21 18:18:06,'4975138748156322996,'4975138748156322996,139,聚合账户,已结算,否,2022-09-06 18:30:12,'3568637652754402212,1,小店自卖,普通订单,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,,0,
2022-09-21 18:18:06,'4975138748156322996,'4975138748156322996,-139,聚合账户,结算后退款-非原路退回,否,2022-09-06 18:30:12,'3568637652754402212,1,小店自卖,普通订单,0,0,0,0,0,0,0,0,0,-139,-139,0,0,0,0,0,0,,0,
2022-09-21 20:35:25,'4976255916396371287,'4976255916396371287,132.05,聚合账户,已结算,否,2022-09-09 18:51:46,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-21 21:07:21,'4977368673710185970,'4977368673710185970,132.05,聚合账户,已结算,否,2022-09-12 18:46:36,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 00:30:21,'4976254164047776831,'4976254164047776831,132.05,微信,已结算,否,2022-09-09 18:43:30,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 00:30:21,'4975155472779132686,'4975155472779132686,132.05,微信,已结算,否,2022-09-06 19:36:12,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 00:27:08,'4975881253514468788,'4975881253514468788,132.05,微信,已结算,否,2022-09-08 18:36:14,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 12:37:11,'4977738109610737215,'4977738109610737215,132.05,聚合账户,已结算,否,2022-09-13 18:39:26,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 14:58:46,'4977691290229464439,'4977691290229464439,132.05,聚合账户,已结算,否,2022-09-13 15:28:38,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,1,0,138,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 14:41:29,'4974409509961426807,'4974409509961426807,-132.05,聚合账户,结算后退款-原路退回,否,2022-09-04 19:21:56,'3568637652754402212,1,小店自卖,普通订单,0,0,0,0,0,0,0,0,0,-139,-139,6.95,0,0,0,0,0,,6.95,
2022-09-22 15:00:03,'4977740098202044067,'4977740098202044067,132.05,聚合账户,已结算,否,2022-09-13 18:46:30,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:51,'4972913332330814965,'4972913332330814965,132.05,聚合账户,已结算,否,2022-08-31 18:37:00,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0.08,0,138.92,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:51,'4976253811862023629,'4976253811862023629,132.05,聚合账户,已结算,否,2022-09-09 18:38:39,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.02,138.98,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:50,'4976247356529562799,'4976247356529562799,132.05,聚合账户,已结算,否,2022-09-09 18:13:57,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:50,'4975513728869846703,'4975513728869846703,132.05,聚合账户,已结算,否,2022-09-07 18:49:46,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.08,0,138.92,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:50,'4976248851179453559,'4976248851179453559,132.05,聚合账户,已结算,否,2022-09-09 18:20:56,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.1,138.9,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:49,'4975513982296050711,'4975513982296050711,132.05,聚合账户,已结算,否,2022-09-07 18:50:05,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:49,'4975895070434315704,'4975895070434315704,132.05,聚合账户,已结算,否,2022-09-08 19:27:22,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.1,138.9,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:49,'4975895474153815194,'4975895474153815194,132.05,聚合账户,已结算,否,2022-09-08 19:28:09,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.04,138.96,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:49,'4975135350840342397,'4975135350840342397,132.05,聚合账户,已结算,否,2022-09-06 18:15:00,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:48,'4975517005927294716,'4975517005927294716,132.05,聚合账户,已结算,否,2022-09-07 19:00:10,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:47,'4976249057333527871,'4976249057333527871,132.05,聚合账户,已结算,否,2022-09-09 18:22:20,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:47,'4976248464625474940,'4976248464625474940,132.05,聚合账户,已结算,否,2022-09-09 18:20:24,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.04,138.96,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:46,'4976254438927740085,'4976254438927740085,132.05,聚合账户,已结算,否,2022-09-09 18:46:17,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.05,138.95,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:15:46,'4976250539095580326,'4976250539095580326,132.05,聚合账户,已结算,否,2022-09-09 18:27:25,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 18:14:41,'4976246995752584726,'4976246995752584726,132.05,聚合账户,已结算,否,2022-09-09 18:14:17,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-22 21:02:43,'4977379948008890011,'4977379948008890011,132.05,聚合账户,已结算,否,2022-09-12 19:28:35,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 01:10:48,'4974042358972104294,'4974042358972104294,132.05,微信,已结算,否,2022-09-03 19:36:31,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 01:07:00,'4975892042468955265,'4975892042468955265,132.05,微信,已结算,否,2022-09-08 19:14:51,'3566418879083380207,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 01:05:08,'4976252514783503440,'4976252514783503440,65.55,微信,已结算,否,2022-09-09 18:35:04,'3562294316670045829,1,鲁班广告,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-23 01:04:08,'4975517706007334249,'4975517706007334249,132.05,微信,已结算,否,2022-09-07 19:04:11,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,3,0,0,0,136,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 01:03:55,'4975883740297071962,'4975883740297071962,132.05,微信,已结算,否,2022-09-08 18:42:25,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 07:35:24,'4974038055452804683,'4974038055452804683,132.05,聚合账户,已结算,否,2022-09-03 19:19:16,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,3.5,135.5,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 07:35:08,'4977735210515101260,'4977735210515101260,132.05,聚合账户,已结算,否,2022-09-13 18:27:57,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.07,0,138.93,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 07:35:01,'4977361728747591490,'4977361728747591490,132.05,聚合账户,已结算,否,2022-09-12 18:19:42,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 11:54:52,'4977370009435582177,'4977370009435582177,132.05,聚合账户,已结算,否,2022-09-12 18:51:00,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:02:51,'4975884032369962953,'4975884032369962953,132.05,聚合账户,已结算,否,2022-09-08 18:45:59,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:02:35,'4975891892170270144,'4975891892170270144,132.05,聚合账户,已结算,否,2022-09-08 19:15:13,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:02:22,'4975882950023847690,'4975882950023847690,132.05,聚合账户,已结算,否,2022-09-08 18:42:29,'3566418879083380207,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0.06,0,138.94,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:07:21,'4975885879200830606,'4975885879200830606,141.55,聚合账户,已结算,否,2022-09-08 18:53:18,'3570307699314944253,1,精选联盟,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-09-23 15:06:24,'4974391260636520055,'4974391260636520055,28.4,聚合账户,已结算,否,2022-09-04 18:10:03,'3562434631070532227,1,精选联盟,普通订单,29.9,29.9,0,0,0,0,0,0.18,0,29.72,29.9,-1.5,0,0,0,0,0,,-1.5,
2022-09-23 15:06:14,'4974452373728566289,'4974452373728566289,28.4,聚合账户,已结算,否,2022-09-04 22:02:14,'3562434631070532227,1,精选联盟,普通订单,29.9,29.9,0,0,0,0,0,0,0,29.9,29.9,-1.5,0,0,0,0,0,,-1.5,
2022-09-23 15:06:07,'4975145444010379156,'4975145444010379156,132.05,聚合账户,已结算,否,2022-09-06 18:57:58,'3569541324543778578,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:06:06,'4975145444010379156,'4975145444010510228,132.05,聚合账户,已结算,否,2022-09-06 18:57:58,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:38,'4975509266402698450,'4975509266402698450,132.05,聚合账户,已结算,否,2022-09-07 18:32:07,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:37,'4975507814696213930,'4975507814696213930,132.05,聚合账户,已结算,否,2022-09-07 18:25:39,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:37,'4975508922799691052,'4975508922799691052,132.05,聚合账户,已结算,否,2022-09-07 18:30:30,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.04,138.96,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:36,'4975509317933674371,'4975509317933674371,132.05,聚合账户,已结算,否,2022-09-07 18:32:41,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:36,'4975509485451809869,'4975509485451809869,132.05,聚合账户,已结算,否,2022-09-07 18:32:29,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:31,'4976256354505704610,'4976256354505704610,65.55,聚合账户,已结算,否,2022-09-09 18:50:50,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-23 15:05:31,'4975512891356355605,'4975512891356355605,132.05,聚合账户,已结算,否,2022-09-07 18:45:29,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:28,'4975512586410633102,'4975512586410633102,132.05,聚合账户,已结算,否,2022-09-07 18:44:16,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:28,'4977065633694850961,'4977065633694850961,132.05,聚合账户,已结算,否,2022-09-11 23:03:47,'3568637652754402212,1,小店自卖,普通订单,666,666,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:27,'4975516808359720504,'4975516808359720504,132.05,聚合账户,已结算,否,2022-09-07 18:59:43,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:27,'4975516593609770312,'4975516593609770312,132.05,聚合账户,已结算,否,2022-09-07 18:58:39,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:26,'4975514141198620194,'4975514141198620194,132.05,聚合账户,已结算,否,2022-09-07 18:50:22,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.02,0,138.98,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:22,'4975518315895114810,'4975518315895114810,65.55,聚合账户,已结算,否,2022-09-07 19:06:09,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0.08,0,68.92,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-23 15:05:13,'4975891419703780479,'4975891419703780479,132.05,聚合账户,已结算,否,2022-09-08 19:14:53,'3566418879083380207,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:02,'4975883723120426023,'4975883723120426023,132.05,聚合账户,已结算,否,2022-09-08 18:42:29,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.21,0,138.79,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:01,'4975880892742901690,'4975880892742901690,132.05,聚合账户,已结算,否,2022-09-08 18:34:13,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:01,'4975882198411004974,'4975882198411004974,132.05,聚合账户,已结算,否,2022-09-08 18:38:23,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:00,'4975881326529035387,'4975881326529035387,132.05,聚合账户,已结算,否,2022-09-08 18:36:24,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:05:00,'4975880961456228139,'4975880961456228139,132.05,聚合账户,已结算,否,2022-09-08 18:34:00,'3566418879083380207,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 15:04:58,'4975881605701903621,'4975881605701903621,132.05,聚合账户,已结算,否,2022-09-08 18:37:07,'3566418879083380207,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 17:19:55,'4973652105364223617,'4973652105364223617,-132.05,微信,结算后退款-原路退回,否,2022-09-02 18:22:05,'3568637652754402212,1,小店自卖,普通订单,0,0,0,0,0,0,0,0,0,-139,-139,6.95,0,0,0,0,0,,6.95,
2022-09-23 18:02:46,'4975150520669415168,'4975150520669415168,132.05,聚合账户,已结算,否,2022-09-06 19:17:33,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 18:30:00,'4972923047543923866,'4972923047543923866,132.05,聚合账户,已结算,否,2022-08-31 19:08:23,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 18:29:33,'4975506015106489946,'4975506015106489946,132.05,聚合账户,已结算,否,2022-09-07 18:19:58,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.05,0,138.95,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 18:29:32,'4975506311458780346,'4975506311458780346,132.05,聚合账户,已结算,否,2022-09-07 18:16:04,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,1,138,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-23 18:10:45,'4975514003747710498,'4975514003747710498,132.05,聚合账户,已结算,否,2022-09-07 18:49:58,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.02,0,138.98,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 00:53:55,'4977384573678005431,'4977384573678005431,132.05,微信,已结算,否,2022-09-12 19:40:34,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 00:53:36,'4977359439522576244,'4977359439522576244,132.05,微信,已结算,否,2022-09-12 18:09:31,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 00:53:35,'4977370572087827507,'4977370572087827507,65.55,微信,已结算,否,2022-09-12 18:52:04,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 00:53:35,'4977377160562589017,'4977377160562589017,132.05,微信,已结算,否,2022-09-12 19:14:36,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 00:53:29,'4977360298517071735,'4977360298517071735,65.55,微信,已结算,否,2022-09-12 18:13:37,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 00:52:50,'4970313584325469719,'4970313584325469719,65.55,微信,已结算,否,2022-08-24 18:23:30,'3562792515713237221,1,精选联盟,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 00:52:49,'4977369790397033669,'4977369790397033669,132.05,微信,已结算,否,2022-09-12 18:50:18,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 00:47:39,'4977380055364222602,'4977380055364222602,65.55,微信,已结算,否,2022-09-12 19:27:04,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 13:30:30,'4976259992317664730,'4976259992317664730,160.55,聚合账户,已结算,否,2022-09-09 19:04:04,'3565638794885595215,1,精选联盟,普通订单,169,169,0,0,0,0,0,0,0,169,169,-8.45,0,0,0,0,0,,-8.45,
2022-09-24 14:31:47,'4972915608676918379,'4972915608676918379,-132.05,聚合账户,结算后退款-原路退回,否,2022-08-31 18:44:36,'3568637652754402212,1,鲁班广告,普通订单,0,0,0,0,0,0,0,0,0,-139,-139,6.95,0,0,0,0,0,,6.95,
2022-09-24 16:17:54,'4977379174905628106,'4977379174905628106,132.05,聚合账户,已结算,否,2022-09-12 19:25:04,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,3,0,0.01,0,135.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:29,'4977377912288259387,'4977377912288259387,132.05,聚合账户,已结算,否,2022-09-12 19:17:33,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:28,'4977377774738328741,'4977377774738328741,132.05,聚合账户,已结算,否,2022-09-12 19:17:34,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:28,'4977384698222593057,'4977384698222593057,132.05,聚合账户,已结算,否,2022-09-12 19:40:31,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.5,138.5,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:27,'4977375025962532814,'4977375025962532814,132.05,聚合账户,已结算,否,2022-09-12 19:08:24,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:13,'4977359190422443662,'4977359190422443662,132.05,聚合账户,已结算,否,2022-09-12 18:09:56,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:11,'4977365843316112434,'4977365843316112434,132.05,聚合账户,已结算,否,2022-09-12 18:36:02,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.18,0,138.82,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:10,'4977375275081254667,'4977375275081254667,132.05,聚合账户,已结算,否,2022-09-12 19:08:21,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:16:01,'4977365701588268720,'4977365701588268720,132.05,聚合账户,已结算,否,2022-09-12 18:35:01,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.03,138.97,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:56,'4977371147602218818,'4977371147602218818,132.05,聚合账户,已结算,否,2022-09-12 18:54:39,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:54,'4977365413821398941,'4977365413821398941,132.05,聚合账户,已结算,否,2022-09-12 18:31:58,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.08,138.92,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:54,'4977366650772145416,'4977366650772145416,132.05,聚合账户,已结算,否,2022-09-12 18:38:55,'3568637652754402212,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0.36,0,138.64,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:53,'4977375485541598990,'4977375485541598990,132.05,聚合账户,已结算,否,2022-09-12 19:08:26,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.3,138.7,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:52,'4977375103276732319,'4977375103276732319,132.05,聚合账户,已结算,否,2022-09-12 19:08:24,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.05,138.95,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:52,'4977360496098612987,'4977360496098612987,132.05,聚合账户,已结算,否,2022-09-12 18:14:23,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-09-24 16:15:24,'4977363197626321966,'4977363197626321966,65.55,聚合账户,已结算,否,2022-09-12 18:21:10,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 16:15:15,'4977383543045670556,'4977383543045670556,65.55,聚合账户,已结算,否,2022-09-12 19:38:32,'3562294316670045829,1,鲁班广告,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 16:15:14,'4973652040946613832,'4973652040946613832,65.55,聚合账户,已结算,否,2022-09-02 18:21:16,'3568431661827946174,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 16:15:12,'4977369713098479119,'4977369713098479119,65.55,聚合账户,已结算,否,2022-09-12 18:50:16,'3562294316670045829,1,鲁班广告,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 16:15:11,'4977380725381047808,'4977380725381047808,65.55,聚合账户,已结算,否,2022-09-12 19:31:57,'3562294316670045829,1,小店自卖,普通订单,69,69,0,0,0,0,0,0.01,0,68.99,69,-3.45,0,0,0,0,0,,-3.45,
2022-09-24 16:15:07,'4977377461249775114,'4977377461249775114,65.55,聚合账户,已结算,否,2022-09-12 19:16:23,'3562294316670045829,1,鲁班广告,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
