结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,用户实付,收入合计,平台服务费,佣金,渠道分成,招商服务费,直播间站外推广,其他分成,其他分成说明,支出合计,备注
 , , ,收入+支出, , , , , , , , ,商品总价+运费, , , ,退给用户的货款+运费+退补贴, , , , , ,用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴,'-(用户实付+平台补贴+达人补贴)*费率,'-(用户实付-运费+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴)*费率, , , ,除“佣金、渠道分成、招商服务费、直播间站外推广”等账单中已分列展示之外的分成项目, ,平台服务费+达人佣金+渠道分成+招商服务费+直播站外推广+其他分成, 
2022-10-18 16:37:30,'4982929058627567032,'4982929058627567032,113.05,聚合账户,已结算,否,2022-09-27 18:22:31,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:29,'4982940199768999448,'4982940199768999448,113.05,聚合账户,已结算,否,2022-09-27 19:05:05,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.15,0,118.85,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:28,'4982945611429928885,'4982945611429928885,113.05,聚合账户,已结算,否,2022-09-27 19:23:47,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.3,118.7,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:28,'4982935780251944714,'4982935780251944714,113.05,聚合账户,已结算,否,2022-09-27 18:47:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:27,'4982946577793086542,'4982946577793086542,113.05,聚合账户,已结算,否,2022-09-27 19:28:26,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:26,'4982945907786611905,'4982945907786611905,113.05,聚合账户,已结算,否,2022-09-27 19:26:08,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:26,'4982943459648660964,'4982943459648660964,113.05,聚合账户,已结算,否,2022-09-27 19:17:01,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:25,'4982944344414799105,'4982944344414799105,113.05,聚合账户,已结算,否,2022-09-27 19:17:48,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:25,'4982929994925884557,'4982929994925884557,113.05,聚合账户,已结算,否,2022-09-27 18:24:43,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:25,'4982937060149644797,'4982937060149644797,113.05,聚合账户,已结算,否,2022-09-27 18:52:35,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:25,'4982945937857879501,'4982945937857879501,113.05,聚合账户,已结算,否,2022-09-27 19:24:55,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:24,'4982939160388908574,'4982939160388908574,113.05,聚合账户,已结算,否,2022-09-27 19:01:04,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:24,'4982943227736050869,'4982943227736050869,113.05,聚合账户,已结算,否,2022-09-27 19:15:32,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:24,'4982931498167346682,'4982931498167346682,113.05,聚合账户,已结算,否,2022-09-27 18:32:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:23,'4982929917625481116,'4982929917625481116,113.05,聚合账户,已结算,否,2022-09-27 18:24:24,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:23,'4982945456805326356,'4982945456805326356,113.05,聚合账户,已结算,否,2022-09-27 19:24:15,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:22,'4982937042975302737,'4982937042975302737,113.05,聚合账户,已结算,否,2022-09-27 18:52:15,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:22,'4982943412409347369,'4982943412409347369,113.05,聚合账户,已结算,否,2022-09-27 19:15:43,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:21,'4982930132363089519,'4982930132363089519,113.05,聚合账户,已结算,否,2022-09-27 18:25:50,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:21,'4982936991427526305,'4982936991427526305,113.05,聚合账户,已结算,否,2022-09-27 18:52:05,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:21,'4982930652068379648,'4982930652068379648,113.05,聚合账户,已结算,否,2022-09-27 18:26:19,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:21,'4982929410809660484,'4982929410809660484,113.05,聚合账户,已结算,否,2022-09-27 18:24:28,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:21,'4982932760882945891,'4982932760882945891,113.05,聚合账户,已结算,否,2022-09-27 18:35:48,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:20,'4982931300593153293,'4982931300593153293,113.05,聚合账户,已结算,否,2022-09-27 18:31:12,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.06,0,118.94,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:19,'4982931287712786081,'4982931287712786081,113.05,聚合账户,已结算,否,2022-09-27 18:30:53,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:19,'4982935269148130807,'4982935269148130807,122.55,聚合账户,已结算,否,2022-09-27 18:46:15,'3568615580909081638,1,小店自卖,普通订单,139,139,0,10,0,0,0,0,0,129,129,-6.45,0,0,0,0,0,,-6.45,
2022-10-18 16:37:19,'4982938026517669653,'4982938026517669653,113.05,聚合账户,已结算,否,2022-09-27 18:55:55,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:19,'4982940470362494431,'4982940470362494431,113.05,聚合账户,已结算,否,2022-09-27 19:06:02,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:18,'4982933980665142660,'4982933980665142660,113.05,聚合账户,已结算,否,2022-09-27 18:41:17,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:18,'4982927031406386282,'4982927031406386282,113.05,聚合账户,已结算,否,2022-09-27 18:14:42,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.08,0,118.92,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:18,'4982926516005226170,'4982926516005226170,113.05,聚合账户,已结算,否,2022-09-27 18:12:47,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:18,'4982941552707096348,'4982941552707096348,113.05,聚合账户,已结算,否,2022-09-27 19:09:33,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:17,'4982928792348341720,'4982928792348341720,113.05,聚合账户,已结算,否,2022-09-27 18:20:10,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:17,'4982940328614701001,'4982940328614701001,113.05,聚合账户,已结算,否,2022-09-27 19:02:56,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:17,'4982940212659072646,'4982940212659072646,113.05,聚合账户,已结算,否,2022-09-27 19:05:20,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:17,'4982930037883309220,'4982930037883309220,113.05,聚合账户,已结算,否,2022-09-27 18:26:54,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:15,'4982937004310046516,'4982937004310046516,113.05,聚合账户,已结算,否,2022-09-27 18:51:57,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:15,'4982936823932923539,'4982936823932923539,113.05,聚合账户,已结算,否,2022-09-27 18:52:14,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:15,'4982928422967627645,'4982928422967627645,132.05,聚合账户,已结算,否,2022-09-27 18:19:51,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-18 16:37:15,'4982939886238021297,'4982939886238021297,113.05,聚合账户,已结算,否,2022-09-27 19:01:57,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:14,'4982934616318551518,'4982934616318551518,113.05,聚合账户,已结算,否,2022-09-27 18:43:40,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:14,'4982926962678845185,'4982926962678845185,113.05,聚合账户,已结算,否,2022-09-27 18:14:00,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:13,'4982940405932211935,'4982940405932211935,113.05,聚合账户,已结算,否,2022-09-27 19:05:38,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.04,0,118.96,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:12,'4982935921982725977,'4982935921982725977,113.05,聚合账户,已结算,否,2022-09-27 18:45:53,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:11,'4982932297038675254,'4982932297038675254,113.05,聚合账户,已结算,否,2022-09-27 18:35:37,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:11,'4982930055060987556,'4982930055060987556,113.05,聚合账户,已结算,否,2022-09-27 18:25:39,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:10,'4982938468924280595,'4982938468924280595,113.05,聚合账户,已结算,否,2022-09-27 18:55:12,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.14,0,118.86,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:09,'4982935359340625882,'4982935359340625882,113.05,聚合账户,已结算,否,2022-09-27 18:46:02,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:09,'4982935569796027468,'4982935569796027468,113.05,聚合账户,已结算,否,2022-09-27 18:47:40,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:08,'4982940624979342385,'4982940624979342385,113.05,聚合账户,已结算,否,2022-09-27 19:06:45,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.07,0,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:08,'4982937266307238973,'4982937266307238973,113.05,聚合账户,已结算,否,2022-09-27 18:53:41,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.07,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:08,'4982941350819868613,'4982941350819868613,113.05,聚合账户,已结算,否,2022-09-27 19:10:09,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:08,'4982927168834959239,'4982927168834959239,113.05,聚合账户,已结算,否,2022-09-27 18:16:09,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:07,'4982935221910828832,'4982935221910828832,132.05,聚合账户,已结算,否,2022-09-27 18:46:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-18 16:37:07,'4982936875462934472,'4982936875462934472,113.05,聚合账户,已结算,否,2022-09-27 18:51:57,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:37:06,'4982937335026515491,'4982937335026515491,113.05,聚合账户,已结算,否,2022-09-27 18:52:22,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:36:13,'4982930089418370106,'4982930089418370106,113.05,聚合账户,已结算,否,2022-09-27 18:25:26,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:35:59,'4983693919305217449,'4983693919305217449,113.05,聚合账户,已结算,否,2022-09-29 19:45:53,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:34:51,'4984415770158714792,'4984415770158714792,132.05,聚合账户,已结算,否,2022-10-01 18:33:08,'3573429743288248730,1,小店自卖,普通订单,159,159,0,20,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-18 16:34:14,'4981107739089872620,'4981107739089872620,113.05,聚合账户,已结算,否,2022-09-22 20:30:24,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 16:33:58,'4983700254377156332,'4983700254377156332,122.55,聚合账户,已结算,否,2022-09-29 20:12:09,'3572678096052181904,1,小店自卖,普通订单,149,149,0,20,0,0,0,0,0,129,129,-6.45,0,0,0,0,0,,-6.45,
2022-10-18 16:16:36,'4983307183246269584,'4983307183246269584,113.05,聚合账户,已结算,否,2022-09-28 18:49:53,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.07,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 20:50:44,'4983301810260192539,'4983301810260192539,9.5,聚合账户,已结算,是,2022-09-28 18:26:20,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,-109,0,0,0,0,10,10,-0.5,0,0,0,0,0,,-0.5,
2022-10-18 20:42:55,'4981442424418371121,'4981442424418371121,9.52,聚合账户,已结算,是,2022-09-23 18:12:46,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,-128.98,0,0,0,0,10.02,10.02,-0.5,0,0,0,0,0,,-0.5,
2022-10-18 21:24:06,'4986272179560504606,'4986272179560504606,113.05,聚合账户,已结算,否,2022-10-06 18:32:11,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 21:23:27,'4983699240748201322,'4983699240748201322,113.05,聚合账户,已结算,否,2022-09-29 20:08:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 21:23:24,'4984415344947447681,'4984415344947447681,113.05,聚合账户,已结算,否,2022-10-01 18:30:01,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 21:23:06,'4984411187427982587,'4984411187427982587,132.05,聚合账户,已结算,否,2022-10-01 18:16:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.2,0,138.8,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-18 21:22:45,'4981829405260852625,'4981829405260852625,113.05,聚合账户,已结算,否,2022-09-24 19:12:29,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-18 21:22:22,'4986269048532614863,'4986269048532614863,132.05,聚合账户,已结算,否,2022-10-06 18:22:03,'3574544194976514501,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-18 23:02:04,'4984416706445541021,'4984416706445541021,113.05,聚合账户,已结算,否,2022-10-01 18:38:10,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 03:11:01,'4983679956348258261,'4983679956348258261,113.05,微信,已结算,否,2022-09-29 18:55:26,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 03:09:36,'4984412669182510168,'4984412669182510168,113.05,微信,已结算,否,2022-10-01 18:21:10,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:51,'4984055156106868023,'4984055156106868023,113.05,微信,已结算,否,2022-09-30 19:11:08,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:50,'4984425863324348008,'4984425863324348008,113.05,微信,已结算,否,2022-10-01 19:10:48,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:50,'4984426563416990944,'4984426563416990944,113.05,微信,已结算,否,2022-10-01 19:14:13,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:50,'4984441157707259635,'4984441157707259635,113.05,微信,已结算,否,2022-10-01 20:07:50,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:49,'4984042778017541983,'4984042778017541983,113.05,微信,已结算,否,2022-09-30 18:28:25,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,3,0,0,0,116,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:48,'4984416319900110337,'4984416319900110337,113.05,微信,已结算,否,2022-10-01 18:36:57,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:48,'4984418785211045233,'4984418785211045233,113.05,微信,已结算,否,2022-10-01 18:46:29,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:39,'4984051569812780226,'4984051569812780226,113.05,微信,已结算,否,2022-09-30 19:01:26,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:39,'4984050221205835252,'4984050221205835252,113.05,微信,已结算,否,2022-09-30 18:55:25,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4984414520309904542,'4984414520309904542,113.05,微信,已结算,否,2022-10-01 18:30:06,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4984057110313256666,'4984057110313256666,113.05,微信,已结算,否,2022-09-30 19:20:23,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4984057651478242552,'4984057651478242552,113.05,微信,已结算,否,2022-09-30 19:21:01,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4986276332816493767,'4986276332816493767,113.05,微信,已结算,否,2022-10-06 18:48:39,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4982565017199914740,'4982565017199914740,113.05,微信,已结算,否,2022-09-26 18:49:59,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4983686128225016957,'4983686128225016957,113.05,微信,已结算,否,2022-09-29 19:18:47,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:38,'4986642895366769776,'4986642895366769776,113.05,微信,已结算,否,2022-10-07 18:31:46,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:37,'4983314604950367859,'4983314604950367859,113.05,微信,已结算,否,2022-09-28 19:16:07,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:36,'4983683912010315250,'4983683912010315250,113.05,微信,已结算,否,2022-09-29 19:09:37,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:36,'4983693352352939065,'4983693352352939065,113.05,微信,已结算,否,2022-09-29 19:42:29,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983352890331006075,'4983352890331006075,113.05,微信,已结算,否,2022-09-28 21:41:50,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983678251240369464,'4983678251240369464,113.05,微信,已结算,否,2022-09-29 18:50:02,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983694344488547667,'4983694344488547667,113.05,微信,已结算,否,2022-09-29 19:48:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983312212662301959,'4983312212662301959,113.05,微信,已结算,否,2022-09-28 19:06:44,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983667513827497116,'4983667513827497116,113.05,微信,已结算,否,2022-09-29 18:07:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:34,'4983676657819698800,'4983676657819698800,113.05,微信,已结算,否,2022-09-29 18:43:58,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:33,'4983677765909171332,'4983677765909171332,113.05,微信,已结算,否,2022-09-29 18:48:32,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:33,'4983677641369908528,'4983677641369908528,113.05,微信,已结算,否,2022-09-29 18:48:41,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 06:25:23,'4983679505375731264,'4983679505375731264,113.05,微信,已结算,否,2022-09-29 18:52:46,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 08:38:53,'4983673097294792216,'4983673097294792216,132.05,微信,已结算,否,2022-09-29 18:28:42,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-19 10:17:14,'4986646971304101704,'4986646971304101704,113.05,聚合账户,已结算,否,2022-10-07 18:47:24,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 12:28:00,'4983308299954838859,'4983308299954838859,113.05,聚合账户,已结算,否,2022-09-28 18:53:42,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 12:27:59,'4983308016471662400,'4983308016471662400,113.05,聚合账户,已结算,否,2022-09-28 18:53:36,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 12:27:59,'4983308106665768837,'4983308106665768837,113.05,聚合账户,已结算,否,2022-09-28 18:53:41,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-19 12:27:58,'4983307423773236881,'4983307423773236881,113.05,聚合账户,已结算,否,2022-09-28 18:51:12,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
